Link,Name,IATA,ICAO,Location,Latitude,Longitude
https://en.wikipedia.org#endnote_1,metropolitan area1,WAS[1],,"Washington, D.C., United States
",,
https://en.wikipedia.org/wiki/Waterford_Airport,Waterford Airport,WAT,EIWF,"Waterford, Ireland
",52.18722222222222,-7.086944444444444
https://en.wikipedia.org/w/index.php?title=Wauchope_Airport&action=edit&redlink=1,Wauchope Airport[1],WAU,,"Wauchope, New South Wales, Australia
",,
https://en.wikipedia.org/w/index.php?title=Wave_Hill_Airport&action=edit&redlink=1,Wave Hill Airport[1],WAV,YWAV,"Kalkarindji (Wave Hill), Northern Territory, Australia
",,
https://en.wikipedia.org/wiki/Warsaw_Chopin_Airport,Warsaw Chopin Airport,WAW,EPWA,"Warsaw, Poland
",52.16583333333333,20.96722222222222
https://en.wikipedia.org/wiki/Zuwarah_Airport,Zuwarah Airport[1],WAX,HLZW,"Zuwarah (Zuara), Libya
",32.95277777777778,12.016666666666667
https://en.wikipedia.org/wiki/Greene_County_Airport_(Pennsylvania),Greene County Airport,WAY,KWAY,"Waynesburg, Pennsylvania, United States
",39.901111111111106,-80.13055555555555
https://en.wikipedia.org/wiki/Warwick_Airport_(Queensland),Warwick Airport[1],WAZ,YWCK,"Warwick, Queensland, Australia
",-28.149444444444445,151.94305555555556
https://en.wikipedia.org/w/index.php?title=Wahai_Airport&action=edit&redlink=1,Wahai Airport[1],WBA,WAPV,"Seram Island, Indonesia
",,
https://en.wikipedia.org/wiki/Stebbins_Airport,Stebbins Airport,WBB,,"Stebbins, Alaska, United States
",63.51583333333333,-162.27805555555557
https://en.wikipedia.org/w/index.php?title=Wapolu_Airport&action=edit&redlink=1,Wapolu Airport[1],WBC,,"Wapolu, Papua New Guinea
",,
https://en.wikipedia.org/w/index.php?title=Befandriana_Airport&action=edit&redlink=1,Befandriana Airport[1],WBD,FMNF,"Befandriana-Avaratra, Madagascar
",,
https://en.wikipedia.org/w/index.php?title=Ankaizina_Airport&action=edit&redlink=1,Ankaizina Airport[1],WBE,,"Bealanana, Madagascar
",,
https://en.wikipedia.org/wiki/Schleswig_Air_Base,Schleswig Air Base,WBG,ETNS,"Schleswig, Schleswig-Holstein, Germany
",54.459301,9.51633
https://en.wikipedia.org/w/index.php?title=West_Branch_Community_Airport&action=edit&redlink=1,West Branch Community Airport[1] (FAA: Y31),WBK,,"West Branch, Michigan, United States
",,
https://en.wikipedia.org/wiki/Wapenamanda_Airport,Wapenamanda Airport[1],WBM,AYWD,"Wapenamanda, Papua New Guinea
",-5.643302777777778,143.89541111111112
https://en.wikipedia.org/w/index.php?title=Antsoa_Airport&action=edit&redlink=1,Antsoa Airport[1],WBO,FMSB,"Beroroha, Madagascar
",,
https://en.wikipedia.org/wiki/Beaver_Airport,Beaver Airport,WBQ,PAWB,"Beaver, Alaska, United States
",66.36222222222221,-147.40666666666667
https://en.wikipedia.org/wiki/Roben%E2%80%93Hood_Airport,Roben–Hood Airport (FAA: RQB),WBR,KRQB,"Big Rapids, Michigan, United States
",43.722500000000004,-85.50416666666666
https://en.wikipedia.org/wiki/Boulder_Municipal_Airport,Boulder Municipal Airport (FAA: BDU),WBU,KBDU,"Boulder, Colorado, United States
",40.03944444444444,-105.22583333333334
https://en.wikipedia.org/wiki/Wilkes-Barre_Wyoming_Valley_Airport,Wilkes-Barre Wyoming Valley Airport,WBW,KWBW,"Wilkes-Barre, Pennsylvania, United States
",41.29722222222222,-75.85222222222221
https://en.wikipedia.org/wiki/Gamboa_Airport,Gamboa Airport,WCA,SCST,"Castro, Chile
",-42.48833333333334,-73.775
https://en.wikipedia.org/wiki/Chait%C3%A9n_Airfield,Chaitén Airfield,WCH,SCTN,"Chaitén, Chile
",-42.93280029296875,-72.6990966796875
https://en.wikipedia.org/wiki/Chandalar_Lake_Airport,Chandalar Lake Airport,WCR,PALR,"Chandalar Lake, Alaska, United States
",67.50444444444445,-148.48305555555555
https://en.wikipedia.org/w/index.php?title=Wadi_Ain_Airport&action=edit&redlink=1,Wadi Ain Airport,WDA,,"Wadi Ain, Yemen
",,
https://en.wikipedia.org/wiki/Enid_Woodring_Regional_Airport,Enid Woodring Regional Airport,WDG,KWDG,"Enid, Oklahoma, United States
",36.37833333333333,-97.78888888888889
https://en.wikipedia.org/wiki/Hosea_Kutako_International_Airport,Hosea Kutako International Airport,WDH,FYWH,"Windhoek, Namibia
",-22.486666666666668,17.4625
https://en.wikipedia.org/w/index.php?title=Wondai_Airport&action=edit&redlink=1,Wondai Airport[1],WDI,YWND,"Wondai, Queensland, Australia
",,
https://en.wikipedia.org/w/index.php?title=Waldronaire_Airport&action=edit&redlink=1,Waldronaire Airport[1] (FAA: 90WA),WDN,,"Waldron Island, Washington, United States
",,
https://en.wikipedia.org/wiki/Barrow_County_Airport,Barrow County Airport,WDR,KWDR,"Winder, Georgia, United States
",33.98277777777778,-83.6675
https://en.wikipedia.org/wiki/Shiyan_Wudangshan_Airport,Shiyan Wudangshan Airport,WDS,ZHSY,"Shiyan, Hubei, China
",32.59166666666667,110.90777777777778
https://en.wikipedia.org/wiki/Parker_County_Airport,Parker County Airport,WEA,KWEA,"Weatherford, Texas, United States
",32.74638888888889,-97.6825
https://en.wikipedia.org/w/index.php?title=Wedau_Airport&action=edit&redlink=1,Wedau Airport[1],WED,,"Wedau, Papua New Guinea
",,
https://en.wikipedia.org/wiki/Weifang_Airport,Weifang Airport,WEF,ZSWF,"Weifang, Shandong, China
",36.64694444444444,119.11861111111111
https://en.wikipedia.org/wiki/Weihai_Dashuibo_Airport,Weihai Dashuibo Airport,WEH,ZSWH,"Weihai, Shandong, China
",37.18694444444444,122.22888888888889
https://en.wikipedia.org/wiki/Weipa_Airport,Weipa Airport,WEI,YBWP,"Weipa, Queensland, Australia
",-12.67861111111111,141.92527777777778
https://en.wikipedia.org/w/index.php?title=Welkom_Airport&action=edit&redlink=1,Welkom Airport[1],WEL,FAWM,"Welkom, South Africa
",,
https://en.wikipedia.org/w/index.php?title=Weam_Airport&action=edit&redlink=1,Weam Airport[1],WEP,,"Weam, Papua New Guinea
",,
https://en.wikipedia.org/w/index.php?title=Waghete_Airport&action=edit&redlink=1,Waghete Airport[1],WET,WABG,"Waghete, Indonesia
",,
https://en.wikipedia.org/w/index.php?title=Wee_Waa_Airport&action=edit&redlink=1,Wee Waa Airport[1],WEW,YWWA,"Wee Waa, New South Wales, Australia
",,
https://en.wikipedia.org/wiki/Ketchikan_Harbor_Seaplane_Base,Ketchikan Harbor Seaplane Base (FAA: 5KE),WFB,,"Ketchikan, Alaska, United States
",,
https://en.wikipedia.org/wiki/Woodford_Aerodrome,Woodford Aerodrome[1],WFD,EGCD,"Woodford, England, United Kingdom
",,
https://en.wikipedia.org/wiki/Fianarantsoa_Airport,Fianarantsoa Airport,WFI,FMSF,"Fianarantsoa, Madagascar
",-21.441388888888888,47.111666666666665
https://en.wikipedia.org/wiki/Northern_Aroostook_Regional_Airport,Northern Aroostook Regional Airport (FAA: FVE),WFK,KFVE,"Frenchville, Maine, United States
",47.285555555555554,-68.31277777777777
https://en.wikipedia.org/wiki/Wagga_Wagga_Airport,Wagga Wagga Airport,WGA,YSWG,"Wagga Wagga, New South Wales, Australia
",-35.165277777777774,147.46638888888887
https://en.wikipedia.org/wiki/Warangal_Airport,Warangal Airport[1],WGC,VOWA,"Warangal, Telangana, India
",17.916666666666668,79.6
https://en.wikipedia.org/wiki/Walgett_Airport,Walgett Airport[1],WGE,YWLG,"Walgett, New South Wales, Australia
",-30.033333333333335,148.125
https://en.wikipedia.org/wiki/Shaoyang_Wugang_Airport,Shaoyang Wugang Airport,WGN,ZGSY,"Shaoyang, Hunan, China
",26.801944444444445,110.64194444444445
https://en.wikipedia.org/wiki/Winchester_Regional_Airport,Winchester Regional Airport (FAA: OKV),WGO,KOKV,"Winchester, Virginia, United States
",39.14388888888889,-78.14444444444445
https://en.wikipedia.org/wiki/Mau_Hau_Airport,Mau Hau Airport (Umbu Mehang Kunda Airport),WGP,WADW,"Waingapu, Indonesia
",-9.669166666666666,120.30194444444444
https://en.wikipedia.org/wiki/Wangaratta_Airport,Wangaratta Airport,WGT,YWGT,"Wangaratta, Victoria, Australia
",-36.41583333333333,146.30694444444447
https://en.wikipedia.org/w/index.php?title=Wagau_Airport&action=edit&redlink=1,Wagau Airport[1],WGU,,"Wagau, Papua New Guinea
",,
https://en.wikipedia.org/w/index.php?title=Wagny_Airport&action=edit&redlink=1,Wagny Airport[1],WGY,,"Wagny, Gabon
",,
https://en.wikipedia.org/wiki/Hyder_Seaplane_Base,Hyder Seaplane Base (FAA: 4Z7),WHD,,"Hyder, Alaska, United States
",,
https://en.wikipedia.org/wiki/Wadi_Halfa_Airport,Wadi Halfa Airport,WHF,HSSW,"Wadi Halfa, Sudan
",21.8,31.516666666666666
https://en.wikipedia.org/wiki/Whakatane_Airport,Whakatane Airport,WHK,NZWK,"Whakatane, New Zealand
",-37.92055555555555,176.91416666666666
"https://en.wikipedia.org/w/index.php?title=Welshpool_Airport,_Victoria&action=edit&redlink=1",Welshpool Airport[1],WHL,,"Welshpool, Victoria, Australia
",,
https://en.wikipedia.org/w/index.php?title=Franz_Josef_Glacier_Aerodrome&action=edit&redlink=1,Franz Josef Glacier Aerodrome[1],WHO,,"Franz Josef Glacier, New Zealand
",,
https://en.wikipedia.org/wiki/Whiteman_Airport,Whiteman Airport,WHP,KWHP,"Los Angeles, California, United States
",34.259325,-118.41343055555556
https://en.wikipedia.org/wiki/Whalsay_Airstrip,Whalsay Airstrip[1],WHS,EGEH,"Whalsay, Scotland, United Kingdom
",,
https://en.wikipedia.org/wiki/Wharton_Regional_Airport,Wharton Regional Airport (FAA: ARM),WHT,KARM,"Wharton, Texas, United States
",29.254166666666666,-96.15416666666667
https://en.wikipedia.org/wiki/Wuhu_Airport,Wuhu Airport[1],WHU,ZSWU,"Wuhu, Anhui, China
",0.0,0.0
https://en.wikipedia.org/wiki/Wilbarger_County_Airport,Wilbarger County Airport[1] (FAA: F05),WIB,,"Vernon, Texas, United States
",34.22555555555556,-99.28388888888888
https://en.wikipedia.org/wiki/Wick_Airport,Wick Airport,WIC,EGPC,"Wick, Scotland, United Kingdom
",58.45888888888889,-3.093055555555556
https://en.wikipedia.org/wiki/Lucius_D._Clay_Kaserne,Wiesbaden Army Airfield,WIE,ETOU,"Wiesbaden, Hesse, Germany
",50.04980087280274,8.325400352478027
https://en.wikipedia.org/wiki/Waiheke_Island_Aerodrome,Waiheke Island Aerodrome[1],WIK,NZKE,"Waiheke Island, New Zealand
",-36.80889892578125,175.08599853515625
https://en.wikipedia.org/wiki/Wilson_Airport,Wilson Airport,WIL,HKNW,"Nairobi, Kenya
",-1.32,36.815
https://en.wikipedia.org/wiki/Winton_Airport,Winton Airport[1],WIN,YWTN,"Winton, Queensland, Australia
",-22.363333333333333,143.085
https://en.wikipedia.org/wiki/Wilcannia_Airport,Wilcannia Airport[1],WIO,YWCA,"Wilcannia, New South Wales, Australia
",-31.519444444444442,143.38055555555556
https://en.wikipedia.org/wiki/Wairoa_Aerodrome,Wairoa Aerodrome[1],WIR,NZWO,"Wairoa, New Zealand
",-39.00690078735352,177.40699768066406
https://en.wikipedia.org/w/index.php?title=Wittenoom_Airport&action=edit&redlink=1,Wittenoom Airport[1],WIT,YWIT,"Wittenoom, Western Australia, Australia
",,
https://en.wikipedia.org/w/index.php?title=Witu_Airport&action=edit&redlink=1,Witu Airport[1],WIU,,"Witu, Papua New Guinea
",,
https://en.wikipedia.org/wiki/Woja_Airport,Woja Airport,WJA,,"Woja, Ailinglaplap Atoll, Marshall Islands
",7.450833333333334,168.55
https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,General William J. Fox Airfield,WJF,KWJF,"Lancaster, California, United States
",34.74110031,-118.21900179999999
https://en.wikipedia.org/wiki/Wajir_Airport,Wajir Airport[1],WJR,HKWJ,"Wajir, Kenya
",1.7300000000000002,40.09
https://en.wikipedia.org/wiki/Wonju_Airport,Wonju Airport,WJU,RKNW,"Wonju, South Korea
",37.45916666666667,127.97694444444444
https://en.wikipedia.org/wiki/Wanaka_Airport,Wanaka Airport,WKA,NZWF,"Wanaka, New Zealand
",-44.722500000000004,169.2458333333333
https://en.wikipedia.org/wiki/Warracknabeal_Airport,Warracknabeal Airport[1],WKB,YWKB,"Warracknabeal, Victoria, Australia
",-36.321111111111115,142.41944444444442
https://en.wikipedia.org/wiki/Air_Force_Base_Waterkloof,Air Force Base Waterkloof[1],WKF,FAWK,"Pretoria, South Africa
",-25.829999923699997,28.222499847399998
https://en.wikipedia.org/wiki/Hwange_Town_Airport,Hwange Town Airport[1],WKI,FVWT,"Hwange, Zimbabwe
",-18.3625,26.519444444444442
https://en.wikipedia.org/wiki/Wakkanai_Airport,Wakkanai Airport,WKJ,RJCW,"Wakkanai, Hokkaido, Japan
",45.404444444444444,141.80222222222224
https://en.wikipedia.org/wiki/Aleknagik_Airport,Aleknagik Airport (FAA: 5A8),WKK,,"Aleknagik, Alaska, United States
",59.2825,-158.61777777777777
https://en.wikipedia.org/wiki/Wakunai_Airport,Wakunai Airport,WKN,,"Wakunai, Papua New Guinea
",-5.8613888888888885,155.22083333333333
https://en.wikipedia.org/wiki/Walker%27s_Cay_Airport,Walker's Cay Airport[1],WKR,MYAW,"Walker's Cay, Abaco Islands, Bahamas
",27.260416666666668,-78.40222222222222
https://en.wikipedia.org/w/index.php?title=Wallal_Airport&action=edit&redlink=1,Wallal Airport[1],WLA,YWAL,"Wallal (Wallal Downs), Western Australia, Australia
",,
https://en.wikipedia.org/w/index.php?title=Walcha_Airport&action=edit&redlink=1,Walcha Airport[1],WLC,YWCH,"Walcha, New South Wales, Australia
",,
https://en.wikipedia.org/wiki/Strother_Field,Strother Field,WLD,KWLD,"Winfield / Arkansas City, Kansas, United States
",37.168598175,-97.0375976562
https://en.wikipedia.org/wiki/Miles_Airport,Miles Airport,WLE,YMLS,"Miles, Queensland, Australia
",-26.809166666666666,150.165
https://en.wikipedia.org/wiki/Wellington_International_Airport,Wellington International Airport,WLG,NZWN,"Wellington, New Zealand
",-41.327222222222225,174.8052777777778
https://en.wikipedia.org/wiki/Walaha_Airport,Walaha Airport[1],WLH,NVSW,"Walaha, Vanuatu
",-15.416666666666666,167.68333333333334
https://en.wikipedia.org/wiki/Selawik_Airport,Selawik Airport,WLK,PASK,"Selawik, Alaska, United States
",66.6,-159.98583333333332
https://en.wikipedia.org/w/index.php?title=Wollogorang_Airport&action=edit&redlink=1,Wollogorang Airport,WLL,YWOR,"Wollogorang Station, Northern Territory, Australia
",,
https://en.wikipedia.org/w/index.php?title=Waterloo_Airport_(Australia)&action=edit&redlink=1,Waterloo Airport,WLO,YWTL,"Waterloo, Northern Territory, Australia
",,
https://en.wikipedia.org/w/index.php?title=West_Angelas_Airport&action=edit&redlink=1,West Angelas Airport[1],WLP,YANG,"West Angelas, Western Australia, Australia
",,
https://en.wikipedia.org/w/index.php?title=Loring_Seaplane_Base&action=edit&redlink=1,Loring Seaplane Base (FAA: 13Z),WLR,,"Loring, Alaska, United States
",,
https://en.wikipedia.org/wiki/Hihifo_Airport,Hihifo Airport,WLS,NLWW,"Wallis Island, Wallis and Futuna
",-13.238280555555555,-176.1992277777778
https://en.wikipedia.org/wiki/Willows-Glenn_County_Airport,Willows-Glenn County Airport,WLW,KWLW,"Willows, California, United States
",39.51583333333333,-122.21722222222222
https://en.wikipedia.org/wiki/Mandritsara_Airport,Mandritsara Airport,WMA,FMNX,"Mandritsara, Madagascar
",-15.832777777777778,48.83305555555556
https://en.wikipedia.org/wiki/Warrnambool_Airport,Warrnambool Airport,WMB,YWBL,"Warrnambool, Victoria, Australia
",-38.29527777777778,142.44666666666666
https://en.wikipedia.org/wiki/Winnemucca_Municipal_Airport,Winnemucca Municipal Airport,WMC,KWMC,"Winnemucca, Nevada, United States
",40.89666666666667,-117.80583333333333
https://en.wikipedia.org/w/index.php?title=Mandabe_Airport&action=edit&redlink=1,Mandabe Airport[1],WMD,FMSC,"Mandabe, Madagascar
",,
https://en.wikipedia.org/wiki/Mount_Keith_Airport,Mount Keith Airport,WME,YMNE,"Mount Keith, Western Australia, Australia
",-27.28638888888889,120.55472222222222
https://en.wikipedia.org/wiki/Ozark_Regional_Airport,Ozark Regional Airport (FAA: BPK),WMH,KBPK,"Mountain Home, Arkansas, United States
",36.36888888888889,-92.47055555555556
https://en.wikipedia.org/wiki/Warsaw_Modlin_Airport,Warsaw Modlin Airport,WMI,EPMO,"Warsaw, Poland
",52.45111111111111,20.651666666666664
https://en.wikipedia.org/w/index.php?title=Meyers_Chuck_Seaplane_Base&action=edit&redlink=1,Meyers Chuck Seaplane Base (FAA: 84K),WMK,,"Meyers Chuck, Alaska, United States
",,
https://en.wikipedia.org/w/index.php?title=Malaimbandy_Airport&action=edit&redlink=1,Malaimbandy Airport,WML,FMMC,"Malaimbandy, Madagascar
",,
https://en.wikipedia.org/wiki/Maroantsetra_Airport,Maroantsetra Airport[1],WMN,FMNR,"Maroantsetra, Madagascar
",-15.436666666666667,49.68833333333333
https://en.wikipedia.org/wiki/White_Mountain_Airport,White Mountain Airport,WMO,PAWM,"White Mountain, Alaska, United States
",64.68916666666667,-163.4127777777778
https://en.wikipedia.org/wiki/Mampikony_Airport,Mampikony Airport[1],WMP,FMNP,"Mampikony, Madagascar
",-16.047322222222224,47.61401111111111
https://en.wikipedia.org/wiki/Mananara_Nord_Airport,Mananara Nord Airport[1],WMR,FMNC,"Mananara Nord (Mananara Avaratra), Madagascar
",-16.163888888888888,49.77361111111111
https://en.wikipedia.org/wiki/Zunyi_Maotai_Airport,Zunyi Maotai Airport[1],WMT,ZUMT,"Renhuai, China
",27.968055555555555,106.4388888888889
https://en.wikipedia.org/w/index.php?title=Madirovalo_Airport&action=edit&redlink=1,Madirovalo Airport[1],WMV,,"Madirovalo, Madagascar
",,
https://en.wikipedia.org/wiki/Wamena_Airport,Wamena Airport[1],WMX,WAVV,"Wamena, Indonesia
",-4.098333333333333,138.9516611111111
https://en.wikipedia.org/wiki/Napakiak_Airport,Napakiak Airport,WNA,PANA,"Napakiak, Alaska, United States
",60.69027777777777,-161.97861111111112
https://en.wikipedia.org/w/index.php?title=Windarra_Airport&action=edit&redlink=1,Windarra Airport[1],WND,,"Windarra, Western Australia, Australia
",,
https://en.wikipedia.org/w/index.php?title=Wora_na_Yeno_Airport&action=edit&redlink=1,Wora na Yeno Airport[1],WNE,,"Wora na Yeno, Gabon
",,
https://en.wikipedia.org/wiki/Wenshan_Puzhehei_Airport,Wenshan Puzhehei Airport,WNH,ZPWS,"Wenshan, Yunnan, China
",23.56361111111111,104.33361111111111
https://en.wikipedia.org/wiki/Matahora_Airport,Matahora Airport,WNI,WAWD,"Wangi-wangi Island, Southeast Sulawesi, Indonesia
",-5.316666666666666,123.58333333333333
https://en.wikipedia.org/wiki/Wunnummin_Lake_Airport,Wunnummin Lake Airport[1] (TC: CKL3),WNN,,"Wunnumin Lake, Ontario, Canada
",52.89388888888889,-89.28916666666666
https://en.wikipedia.org/wiki/Naga_Airport,Naga Airport,WNP,RPUN,"Naga, Philippines
",13.584722222222222,123.27
https://en.wikipedia.org/wiki/Windorah_Airport,Windorah Airport[1],WNR,YWDH,"Windorah, Queensland, Australia
",-25.41333333333333,142.66666666666666
https://en.wikipedia.org/wiki/Nawabshah_Airport,Nawabshah Airport[1],WNS,OPNH,"Nawabshah (Shaheed Benazirabad), Pakistan
",26.21944444444444,68.39
https://en.wikipedia.org/w/index.php?title=Wanuma_Airport&action=edit&redlink=1,Wanuma Airport[1],WNU,,"Wanuma, Papua New Guinea
",,
https://en.wikipedia.org/wiki/Wenzhou_Longwan_International_Airport,Wenzhou Longwan International Airport,WNZ,ZSWZ,"Wenzhou, Zhejiang, China
",27.911944444444444,120.85194444444444
https://en.wikipedia.org/w/index.php?title=Wonenara_Airport&action=edit&redlink=1,Wonenara Airport[1],WOA,,"Wonenara, Papua New Guinea
",,
https://en.wikipedia.org/wiki/Woensdrecht_Air_Base,Woensdrecht Air Base,WOE,EHWO,"Bergen op Zoom, Netherlands
",51.4491,4.34203
https://en.wikipedia.org/wiki/Uonqu%C3%A9n_Airport,Uonquén Airport[1],WOK,SVUQ,"Uonquén, Venezuela
",4.983333333333333,-61.72916666666667
https://en.wikipedia.org/wiki/Shellharbour_Airport,Shellharbour Airport,WOL,YWOL,"Shellharbour, New South Wales, Australia
",-34.56111111111111,150.78861111111112
https://en.wikipedia.org/w/index.php?title=Wondoola_Airport&action=edit&redlink=1,Wondoola Airport[1],WON,YWDL,"Wondoola, Queensland, Australia
",,
https://en.wikipedia.org/w/index.php?title=Moramba_Airport&action=edit&redlink=1,Moramba Airport[1],WOR,,"Ankorefo, Madagascar
",,
https://en.wikipedia.org/wiki/Wonsan_Kalma_International_Airport,Wonsan Kalma International Airport[1],WOS,ZKWS,"Wonsan, North Korea
",39.16638888888889,127.48416666666667
https://en.wikipedia.org/wiki/Wang-an_Airport,Wang-an Airport,WOT,RCWA,"Wang'an, Taiwan
",23.367361111111112,119.50227777777778
https://en.wikipedia.org/wiki/Willow_Airport,Willow Airport (FAA: UUO),WOW,PAUO,"Willow, Alaska, United States
",61.75416666666667,-150.05166666666668
